sellerId;url;name;inn;ogrn;regNumber;fullName;status;error;parsedAt
"1222627";"https://www.wildberries.ru/seller/1222627";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:13.478Z"
"1222942";"https://www.wildberries.ru/seller/1222942";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:13.478Z"
"287024";"https://www.wildberries.ru/seller/287024";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:26.915Z"
"287025";"https://www.wildberries.ru/seller/287025";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:26.916Z"
"287059";"https://www.wildberries.ru/seller/287059";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:26.916Z"
"287974";"https://www.wildberries.ru/seller/287974";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:31.006Z"
"287932";"https://www.wildberries.ru/seller/287932";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:31.005Z"
"287583";"https://www.wildberries.ru/seller/287583";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:31.005Z"
"289962";"https://www.wildberries.ru/seller/289962";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:35.099Z"
"288222";"https://www.wildberries.ru/seller/288222";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:35.099Z"
"288857";"https://www.wildberries.ru/seller/288857";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:35.099Z"
"1224891";"https://www.wildberries.ru/seller/1224891";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:27.578Z"
"1224114";"https://www.wildberries.ru/seller/1224114";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:27.577Z"
"1224952";"https://www.wildberries.ru/seller/1224952";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:27.578Z"
"290679";"https://www.wildberries.ru/seller/290679";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:39.198Z"
"290392";"https://www.wildberries.ru/seller/290392";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:39.197Z"
"29130";"https://www.wildberries.ru/seller/29130";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:39.198Z"
"291504";"https://www.wildberries.ru/seller/291504";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:43.292Z"
"292016";"https://www.wildberries.ru/seller/292016";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:43.292Z"
"29216";"https://www.wildberries.ru/seller/29216";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:43.292Z"
"292170";"https://www.wildberries.ru/seller/292170";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:47.400Z"
"292581";"https://www.wildberries.ru/seller/292581";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:47.401Z"
"292533";"https://www.wildberries.ru/seller/292533";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:47.400Z"
"29297";"https://www.wildberries.ru/seller/29297";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:51.494Z"
"292726";"https://www.wildberries.ru/seller/292726";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:51.494Z"
"293062";"https://www.wildberries.ru/seller/293062";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:51.495Z"
"1225166";"https://www.wildberries.ru/seller/1225166";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:41.679Z"
"1225125";"https://www.wildberries.ru/seller/1225125";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:41.679Z"
"1225448";"https://www.wildberries.ru/seller/1225448";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:41.679Z"
"293103";"https://www.wildberries.ru/seller/293103";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.596Z"
"29355";"https://www.wildberries.ru/seller/29355";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.597Z"
"29356";"https://www.wildberries.ru/seller/29356";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.598Z"
"293677";"https://www.wildberries.ru/seller/293677";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:59.681Z"
"294168";"https://www.wildberries.ru/seller/294168";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:59.682Z"
"29374";"https://www.wildberries.ru/seller/29374";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:59.682Z"
"294539";"https://www.wildberries.ru/seller/294539";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:03.774Z"
"295100";"https://www.wildberries.ru/seller/295100";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:03.776Z"
"2946";"https://www.wildberries.ru/seller/2946";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:03.775Z"
"1225568";"https://www.wildberries.ru/seller/1225568";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.781Z"
"1225751";"https://www.wildberries.ru/seller/1225751";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.782Z"
"1225860";"https://www.wildberries.ru/seller/1225860";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:11:55.782Z"
"295352";"https://www.wildberries.ru/seller/295352";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:07.883Z"
"295724";"https://www.wildberries.ru/seller/295724";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:07.884Z"
"295798";"https://www.wildberries.ru/seller/295798";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:07.888Z"
"29620";"https://www.wildberries.ru/seller/29620";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:11.977Z"
"29617";"https://www.wildberries.ru/seller/29617";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:11.976Z"
"296162";"https://www.wildberries.ru/seller/296162";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:11.976Z"
"296272";"https://www.wildberries.ru/seller/296272";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:16.077Z"
"296410";"https://www.wildberries.ru/seller/296410";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:16.078Z"
"29658";"https://www.wildberries.ru/seller/29658";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:16.078Z"
"1226299";"https://www.wildberries.ru/seller/1226299";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:09.877Z"
"1226348";"https://www.wildberries.ru/seller/1226348";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:09.878Z"
"1226582";"https://www.wildberries.ru/seller/1226582";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:09.878Z"
"296750";"https://www.wildberries.ru/seller/296750";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:20.173Z"
"297059";"https://www.wildberries.ru/seller/297059";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:20.174Z"
"29686";"https://www.wildberries.ru/seller/29686";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:20.173Z"
"297888";"https://www.wildberries.ru/seller/297888";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:24.258Z"
"297980";"https://www.wildberries.ru/seller/297980";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:24.259Z"
"297956";"https://www.wildberries.ru/seller/297956";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:24.259Z"
"298013";"https://www.wildberries.ru/seller/298013";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:28.341Z"
"298203";"https://www.wildberries.ru/seller/298203";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:28.345Z"
"298096";"https://www.wildberries.ru/seller/298096";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:28.342Z"
"298545";"https://www.wildberries.ru/seller/298545";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:32.436Z"
"298532";"https://www.wildberries.ru/seller/298532";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:32.436Z"
"298634";"https://www.wildberries.ru/seller/298634";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:32.437Z"
"122710";"https://www.wildberries.ru/seller/122710";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:23.961Z"
"1227337";"https://www.wildberries.ru/seller/1227337";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:23.962Z"
"122720";"https://www.wildberries.ru/seller/122720";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:23.962Z"
"299060";"https://www.wildberries.ru/seller/299060";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:36.535Z"
"29911";"https://www.wildberries.ru/seller/29911";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:36.536Z"
"29914";"https://www.wildberries.ru/seller/29914";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:36.536Z"
"299181";"https://www.wildberries.ru/seller/299181";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:40.616Z"
"299280";"https://www.wildberries.ru/seller/299280";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:40.616Z"
"299298";"https://www.wildberries.ru/seller/299298";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:40.617Z"
"29933";"https://www.wildberries.ru/seller/29933";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:44.707Z"
"299868";"https://www.wildberries.ru/seller/299868";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:44.708Z"
"299539";"https://www.wildberries.ru/seller/299539";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:44.708Z"
"122759";"https://www.wildberries.ru/seller/122759";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:38.060Z"
"1227591";"https://www.wildberries.ru/seller/1227591";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:38.060Z"
"1228328";"https://www.wildberries.ru/seller/1228328";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:38.061Z"
"300143";"https://www.wildberries.ru/seller/300143";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:48.791Z"
"300504";"https://www.wildberries.ru/seller/300504";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:48.806Z"
"300492";"https://www.wildberries.ru/seller/300492";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:48.806Z"
"300518";"https://www.wildberries.ru/seller/300518";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.869Z"
"300566";"https://www.wildberries.ru/seller/300566";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.869Z"
"300586";"https://www.wildberries.ru/seller/300586";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.872Z"
"301232";"https://www.wildberries.ru/seller/301232";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:56.953Z"
"300752";"https://www.wildberries.ru/seller/300752";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:56.951Z"
"301257";"https://www.wildberries.ru/seller/301257";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:56.954Z"
"301840";"https://www.wildberries.ru/seller/301840";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:01.048Z"
"301584";"https://www.wildberries.ru/seller/301584";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:01.048Z"
"302177";"https://www.wildberries.ru/seller/302177";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:01.048Z"
"1228504";"https://www.wildberries.ru/seller/1228504";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.148Z"
"1228551";"https://www.wildberries.ru/seller/1228551";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.148Z"
"1228395";"https://www.wildberries.ru/seller/1228395";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:12:52.148Z"
"302193";"https://www.wildberries.ru/seller/302193";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:05.144Z"
"302376";"https://www.wildberries.ru/seller/302376";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:05.145Z"
"303225";"https://www.wildberries.ru/seller/303225";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:05.145Z"
"303480";"https://www.wildberries.ru/seller/303480";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:09.235Z"
"303818";"https://www.wildberries.ru/seller/303818";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:09.236Z"
"304205";"https://www.wildberries.ru/seller/304205";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:09.236Z"
"304254";"https://www.wildberries.ru/seller/304254";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:13.341Z"
"30556";"https://www.wildberries.ru/seller/30556";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:13.342Z"
"305221";"https://www.wildberries.ru/seller/305221";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:13.342Z"
"1228590";"https://www.wildberries.ru/seller/1228590";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:06.247Z"
"1228631";"https://www.wildberries.ru/seller/1228631";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:06.248Z"
"1229150";"https://www.wildberries.ru/seller/1229150";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:06.248Z"
"306032";"https://www.wildberries.ru/seller/306032";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:17.439Z"
"30650";"https://www.wildberries.ru/seller/30650";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:17.440Z"
"30644";"https://www.wildberries.ru/seller/30644";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:17.440Z"
"306608";"https://www.wildberries.ru/seller/306608";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:21.542Z"
"306526";"https://www.wildberries.ru/seller/306526";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:21.541Z"
"306933";"https://www.wildberries.ru/seller/306933";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:21.542Z"
"307774";"https://www.wildberries.ru/seller/307774";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:25.638Z"
"307676";"https://www.wildberries.ru/seller/307676";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:25.638Z"
"308120";"https://www.wildberries.ru/seller/308120";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:25.638Z"
"308534";"https://www.wildberries.ru/seller/308534";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:29.755Z"
"308332";"https://www.wildberries.ru/seller/308332";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:29.755Z"
"308334";"https://www.wildberries.ru/seller/308334";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:29.755Z"
"1229515";"https://www.wildberries.ru/seller/1229515";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:20.355Z"
"1229954";"https://www.wildberries.ru/seller/1229954";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:20.356Z"
"1230004";"https://www.wildberries.ru/seller/1230004";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:20.356Z"
"309385";"https://www.wildberries.ru/seller/309385";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:33.861Z"
"309935";"https://www.wildberries.ru/seller/309935";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:33.861Z"
"30862";"https://www.wildberries.ru/seller/30862";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:33.860Z"
"311478";"https://www.wildberries.ru/seller/311478";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:37.957Z"
"310095";"https://www.wildberries.ru/seller/310095";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:37.957Z"
"311667";"https://www.wildberries.ru/seller/311667";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:37.958Z"
"31190";"https://www.wildberries.ru/seller/31190";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:42.057Z"
"31185";"https://www.wildberries.ru/seller/31185";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:42.057Z"
"312041";"https://www.wildberries.ru/seller/312041";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:42.057Z"
"1230990";"https://www.wildberries.ru/seller/1230990";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:34.436Z"
"12310";"https://www.wildberries.ru/seller/12310";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:34.437Z"
"1230315";"https://www.wildberries.ru/seller/1230315";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:34.436Z"
"312601";"https://www.wildberries.ru/seller/312601";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:46.149Z"
"312194";"https://www.wildberries.ru/seller/312194";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:46.148Z"
"312536";"https://www.wildberries.ru/seller/312536";"Что-то не так...";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:46.149Z"
"31320";"https://www.wildberries.ru/seller/31320";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:50.238Z"
"31322";"https://www.wildberries.ru/seller/31322";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:50.238Z"
"313215";"https://www.wildberries.ru/seller/313215";"";"";"";"";"";"error";"ИНН не найден";"2026-01-29T13:13:50.238Z"
